timestamp,sensor_uuid,hex,label
1753037920.849931,0000fea1-0000-1000-8000-00805f9b34fb,012e0400,high_motion
1753037921.825877,0000fee1-0000-1000-8000-00805f9b34fb,2f0400780300340000,high_motion
1753037922.019708,0000fea1-0000-1000-8000-00805f9b34fb,012f0400,high_motion
1753037922.799490,0000fea1-0000-1000-8000-00805f9b34fb,01300400,high_motion
1753037922.800588,0000fee1-0000-1000-8000-00805f9b34fb,300400790300340000,high_motion
1753037923.386311,0000fee1-0000-1000-8000-00805f9b34fb,3204007b0300340000,high_motion
1753037923.387406,0000fea1-0000-1000-8000-00805f9b34fb,01320400,high_motion
1753037924.360833,0000fea1-0000-1000-8000-00805f9b34fb,01350400,high_motion
1753037924.361946,0000fee1-0000-1000-8000-00805f9b34fb,3504007d0300340000,high_motion
1753037924.749533,0000fea1-0000-1000-8000-00805f9b34fb,01370400,high_motion
1753037924.750481,0000fee1-0000-1000-8000-00805f9b34fb,3704007f0300340000,high_motion
1753037925.335145,0000fee1-0000-1000-8000-00805f9b34fb,380400800300340000,high_motion
1753037925.335145,0000fea1-0000-1000-8000-00805f9b34fb,01380400,high_motion
1753037925.724596,0000fea1-0000-1000-8000-00805f9b34fb,01390400,high_motion
1753037925.725499,0000fee1-0000-1000-8000-00805f9b34fb,390400810300340000,high_motion
1753037926.309818,0000fee1-0000-1000-8000-00805f9b34fb,3a0400820300340000,high_motion
1753037926.310882,0000fea1-0000-1000-8000-00805f9b34fb,013a0400,high_motion
1753037926.896724,0000fee1-0000-1000-8000-00805f9b34fb,3b0400820300350000,high_motion
1753037926.898723,0000fea1-0000-1000-8000-00805f9b34fb,013b0400,high_motion
1753037927.479159,0000fea1-0000-1000-8000-00805f9b34fb,013c0400,high_motion
1753037927.480241,0000fee1-0000-1000-8000-00805f9b34fb,3c0400830300350000,high_motion
1753037927.870014,0000fee1-0000-1000-8000-00805f9b34fb,3d0400840300350000,high_motion
1753037927.871016,0000fea1-0000-1000-8000-00805f9b34fb,013d0400,high_motion
1753037928.261425,0000fea1-0000-1000-8000-00805f9b34fb,013e0400,high_motion
1753037928.262528,0000fee1-0000-1000-8000-00805f9b34fb,3e0400850300350000,high_motion
1753037928.844465,0000fee1-0000-1000-8000-00805f9b34fb,3f0400860300350000,high_motion
1753037928.845361,0000fea1-0000-1000-8000-00805f9b34fb,013f0400,high_motion
1753037929.235950,0000fee1-0000-1000-8000-00805f9b34fb,400400870300350000,high_motion
1753037929.237052,0000fea1-0000-1000-8000-00805f9b34fb,01400400,high_motion
1753037929.819531,0000fee1-0000-1000-8000-00805f9b34fb,410400870300350000,high_motion
1753037929.819531,0000fea1-0000-1000-8000-00805f9b34fb,01410400,high_motion
1753037930.404739,0000fea1-0000-1000-8000-00805f9b34fb,01420400,high_motion
1753037930.405801,0000fee1-0000-1000-8000-00805f9b34fb,420400880300350000,high_motion
1753037930.795843,0000fee1-0000-1000-8000-00805f9b34fb,430400890300350000,high_motion
1753037930.796935,0000fea1-0000-1000-8000-00805f9b34fb,01430400,high_motion
1753037931.381763,0000fea1-0000-1000-8000-00805f9b34fb,01440400,high_motion
1753037931.381763,0000fee1-0000-1000-8000-00805f9b34fb,4404008a0300350000,high_motion
1753037931.769420,0000fee1-0000-1000-8000-00805f9b34fb,4604008c0300350000,high_motion
1753037931.770633,0000fea1-0000-1000-8000-00805f9b34fb,01460400,high_motion
1753037932.355459,0000fee1-0000-1000-8000-00805f9b34fb,4704008c0300350000,high_motion
1753037932.356477,0000fea1-0000-1000-8000-00805f9b34fb,01470400,high_motion
1753037932.744865,0000fee1-0000-1000-8000-00805f9b34fb,4804008d0300350000,high_motion
1753037932.745864,0000fea1-0000-1000-8000-00805f9b34fb,01480400,high_motion
1753037933.330060,0000fea1-0000-1000-8000-00805f9b34fb,01490400,high_motion
1753037933.332056,0000fee1-0000-1000-8000-00805f9b34fb,4904008e0300350000,high_motion
1753037933.915607,0000fee1-0000-1000-8000-00805f9b34fb,4a04008f0300350000,high_motion
1753037933.916606,0000fea1-0000-1000-8000-00805f9b34fb,014a0400,high_motion
1753037934.304499,0000fee1-0000-1000-8000-00805f9b34fb,4b0400900300350000,high_motion
1753037934.305540,0000fea1-0000-1000-8000-00805f9b34fb,014b0400,high_motion
1753037934.889110,0000fee1-0000-1000-8000-00805f9b34fb,4c0400910300350000,high_motion
1753037934.890412,0000fea1-0000-1000-8000-00805f9b34fb,014c0400,high_motion
1753037935.280160,0000fee1-0000-1000-8000-00805f9b34fb,4d0400910300350000,high_motion
1753037935.282206,0000fea1-0000-1000-8000-00805f9b34fb,014d0400,high_motion
1753037935.865315,0000fee1-0000-1000-8000-00805f9b34fb,4e0400920300350000,high_motion
1753037935.865315,0000fea1-0000-1000-8000-00805f9b34fb,014e0400,high_motion
1753037936.254062,0000fee1-0000-1000-8000-00805f9b34fb,4f0400930300360000,high_motion
1753037936.254062,0000fea1-0000-1000-8000-00805f9b34fb,014f0400,high_motion
1753037936.840168,0000fee1-0000-1000-8000-00805f9b34fb,500400940300360000,high_motion
1753037937.035372,0000fea1-0000-1000-8000-00805f9b34fb,01500400,high_motion
1753037937.231827,0000fee1-0000-1000-8000-00805f9b34fb,510400950300360000,high_motion
1753037937.232926,0000fea1-0000-1000-8000-00805f9b34fb,01510400,high_motion
1753037937.814826,0000fee1-0000-1000-8000-00805f9b34fb,520400950300360000,high_motion
1753037937.815889,0000fea1-0000-1000-8000-00805f9b34fb,01520400,high_motion
1753037938.399775,0000fee1-0000-1000-8000-00805f9b34fb,530400960300360000,high_motion
1753037938.400770,0000fea1-0000-1000-8000-00805f9b34fb,01530400,high_motion
1753037938.790704,0000fee1-0000-1000-8000-00805f9b34fb,540400970300360000,high_motion
1753037938.791801,0000fea1-0000-1000-8000-00805f9b34fb,01540400,high_motion
1753037939.377418,0000fee1-0000-1000-8000-00805f9b34fb,550400980300360000,high_motion
1753037939.378415,0000fea1-0000-1000-8000-00805f9b34fb,01550400,high_motion
1753037939.765136,0000fee1-0000-1000-8000-00805f9b34fb,560400990300360000,high_motion
1753037939.766029,0000fea1-0000-1000-8000-00805f9b34fb,01560400,high_motion
1753037940.350550,0000fea1-0000-1000-8000-00805f9b34fb,01570400,high_motion
1753037940.352553,0000fee1-0000-1000-8000-00805f9b34fb,5704009a0300360000,high_motion
1753037940.739986,0000fee1-0000-1000-8000-00805f9b34fb,5904009b0300360000,high_motion
1753037940.739986,0000fea1-0000-1000-8000-00805f9b34fb,01590400,high_motion
1753037941.324872,0000fee1-0000-1000-8000-00805f9b34fb,5a04009c0300360000,high_motion
1753037941.325863,0000fea1-0000-1000-8000-00805f9b34fb,015a0400,high_motion
1753037942.104688,0000fee1-0000-1000-8000-00805f9b34fb,5b04009d0300360000,high_motion
1753037942.104688,0000fea1-0000-1000-8000-00805f9b34fb,015b0400,high_motion
1753037942.300400,0000fee1-0000-1000-8000-00805f9b34fb,5c04009e0300360000,high_motion
1753037942.301479,0000fea1-0000-1000-8000-00805f9b34fb,015c0400,high_motion
1753037942.885146,0000fee1-0000-1000-8000-00805f9b34fb,5d04009f0300360000,high_motion
1753037942.885146,0000fea1-0000-1000-8000-00805f9b34fb,015d0400,high_motion
1753037943.275528,0000fee1-0000-1000-8000-00805f9b34fb,5e04009f0300360000,high_motion
1753037943.469459,0000fea1-0000-1000-8000-00805f9b34fb,015e0400,high_motion
1753037943.859190,0000fee1-0000-1000-8000-00805f9b34fb,5f0400a00300360000,high_motion
1753037943.860186,0000fea1-0000-1000-8000-00805f9b34fb,015f0400,high_motion
1753037944.250815,0000fea1-0000-1000-8000-00805f9b34fb,01600400,high_motion
1753037944.251907,0000fee1-0000-1000-8000-00805f9b34fb,600400a10300360000,high_motion
1753037944.834946,0000fee1-0000-1000-8000-00805f9b34fb,610400a20300360000,high_motion
1753037944.834946,0000fea1-0000-1000-8000-00805f9b34fb,01610400,high_motion
1753037945.224499,0000fee1-0000-1000-8000-00805f9b34fb,620400a30300360000,high_motion
1753037945.419890,0000fea1-0000-1000-8000-00805f9b34fb,01620400,high_motion
1753037945.810180,0000fee1-0000-1000-8000-00805f9b34fb,630400a40300360000,high_motion
1753037945.811198,0000fea1-0000-1000-8000-00805f9b34fb,01630400,high_motion
1753037946.395114,0000fee1-0000-1000-8000-00805f9b34fb,640400a40300370000,high_motion
1753037946.396118,0000fea1-0000-1000-8000-00805f9b34fb,01640400,high_motion
1753037946.786019,0000fea1-0000-1000-8000-00805f9b34fb,01650400,high_motion
1753037946.787017,0000fee1-0000-1000-8000-00805f9b34fb,650400a50300370000,high_motion
1753037947.369999,0000fee1-0000-1000-8000-00805f9b34fb,660400a60300370000,high_motion
1753037947.369999,0000fea1-0000-1000-8000-00805f9b34fb,01660400,high_motion
1753037959.265618,0000fea1-0000-1000-8000-00805f9b34fb,01770400,high_motion
1753037959.265618,0000fee1-0000-1000-8000-00805f9b34fb,770400b40300370000,high_motion
1753037960.239625,0000fea1-0000-1000-8000-00805f9b34fb,01780400,high_motion
1753037960.241615,0000fee1-0000-1000-8000-00805f9b34fb,780400b50300380000,high_motion
1753037960.826745,0000fee1-0000-1000-8000-00805f9b34fb,7a0400b70300380000,high_motion
1753037960.827672,0000fea1-0000-1000-8000-00805f9b34fb,017a0400,high_motion
1753037961.800462,0000fea1-0000-1000-8000-00805f9b34fb,017c0400,high_motion
1753037961.800462,0000fee1-0000-1000-8000-00805f9b34fb,7c0400b80300380000,high_motion
1753037962.384202,0000fee1-0000-1000-8000-00805f9b34fb,7d0400b90300380000,high_motion
1753037962.386290,0000fea1-0000-1000-8000-00805f9b34fb,017d0400,high_motion
1753037962.775148,0000fea1-0000-1000-8000-00805f9b34fb,017e0400,high_motion
1753037962.776212,0000fee1-0000-1000-8000-00805f9b34fb,7e0400ba0300380000,high_motion
1753037963.358459,0000fee1-0000-1000-8000-00805f9b34fb,7f0400bb0300380000,high_motion
1753037963.359460,0000fea1-0000-1000-8000-00805f9b34fb,017f0400,high_motion
1753037963.749705,0000fee1-0000-1000-8000-00805f9b34fb,800400bc0300380000,high_motion
1753037963.752684,0000fea1-0000-1000-8000-00805f9b34fb,01800400,high_motion
1753037964.335225,0000fea1-0000-1000-8000-00805f9b34fb,01810400,high_motion
1753037964.336121,0000fee1-0000-1000-8000-00805f9b34fb,810400bc0300380000,high_motion
1753037964.723651,0000fee1-0000-1000-8000-00805f9b34fb,820400bd0300380000,high_motion
1753037964.723651,0000fea1-0000-1000-8000-00805f9b34fb,01820400,high_motion
1753037965.310231,0000fee1-0000-1000-8000-00805f9b34fb,830400be0300380000,high_motion
1753037965.311228,0000fea1-0000-1000-8000-00805f9b34fb,01830400,high_motion
1753037965.894935,0000fea1-0000-1000-8000-00805f9b34fb,01840400,high_motion
1753037965.894935,0000fee1-0000-1000-8000-00805f9b34fb,840400bf0300380000,high_motion
1753037966.284227,0000fee1-0000-1000-8000-00805f9b34fb,850400c00300380000,high_motion
1753037966.480122,0000fea1-0000-1000-8000-00805f9b34fb,01850400,high_motion
1753037966.869555,0000fee1-0000-1000-8000-00805f9b34fb,860400c10300380000,high_motion
1753037966.869555,0000fea1-0000-1000-8000-00805f9b34fb,01860400,high_motion
1753037967.260106,0000fea1-0000-1000-8000-00805f9b34fb,01880400,high_motion
1753037967.261170,0000fee1-0000-1000-8000-00805f9b34fb,880400c20300380000,high_motion
1753037967.847053,0000fea1-0000-1000-8000-00805f9b34fb,01890400,high_motion
1753037967.848145,0000fee1-0000-1000-8000-00805f9b34fb,890400c30300380000,high_motion
1753037968.235662,0000fea1-0000-1000-8000-00805f9b34fb,018a0400,high_motion
1753037968.236703,0000fee1-0000-1000-8000-00805f9b34fb,8a0400c40300380000,high_motion
1753037968.820185,0000fee1-0000-1000-8000-00805f9b34fb,8b0400c50300380000,high_motion
1753037968.821186,0000fea1-0000-1000-8000-00805f9b34fb,018b0400,high_motion
1753037969.210306,0000fee1-0000-1000-8000-00805f9b34fb,8c0400c60300390000,high_motion
1753037969.211307,0000fea1-0000-1000-8000-00805f9b34fb,018c0400,high_motion
1753037969.795093,0000fee1-0000-1000-8000-00805f9b34fb,8d0400c60300390000,high_motion
1753037969.989736,0000fea1-0000-1000-8000-00805f9b34fb,018d0400,high_motion
1753037970.379620,0000fee1-0000-1000-8000-00805f9b34fb,8e0400c70300390000,high_motion
1753037970.381615,0000fea1-0000-1000-8000-00805f9b34fb,018e0400,high_motion
1753037970.770809,0000fea1-0000-1000-8000-00805f9b34fb,018f0400,high_motion
1753037970.771909,0000fee1-0000-1000-8000-00805f9b34fb,8f0400c80300390000,high_motion
1753037971.354663,0000fee1-0000-1000-8000-00805f9b34fb,900400c90300390000,high_motion
1753037971.355659,0000fea1-0000-1000-8000-00805f9b34fb,01900400,high_motion
1753037971.745505,0000fee1-0000-1000-8000-00805f9b34fb,910400ca0300390000,high_motion
1753037971.746624,0000fea1-0000-1000-8000-00805f9b34fb,01910400,high_motion
1753037972.329770,0000fee1-0000-1000-8000-00805f9b34fb,920400cb0300390000,high_motion
1753037972.330769,0000fea1-0000-1000-8000-00805f9b34fb,01920400,high_motion
1753037972.719180,0000fee1-0000-1000-8000-00805f9b34fb,930400cb0300390000,high_motion
1753037972.720102,0000fea1-0000-1000-8000-00805f9b34fb,01930400,high_motion
1753037973.304569,0000fea1-0000-1000-8000-00805f9b34fb,01940400,high_motion
1753037973.304569,0000fee1-0000-1000-8000-00805f9b34fb,940400cc0300390000,high_motion
1753037973.891743,0000fee1-0000-1000-8000-00805f9b34fb,950400cd0300390000,high_motion
1753037974.084413,0000fea1-0000-1000-8000-00805f9b34fb,01950400,high_motion
1753037974.475062,0000fee1-0000-1000-8000-00805f9b34fb,960400ce0300390000,high_motion
1753037974.476185,0000fea1-0000-1000-8000-00805f9b34fb,01960400,high_motion
1753037974.865405,0000fea1-0000-1000-8000-00805f9b34fb,01970400,high_motion
1753037974.866422,0000fee1-0000-1000-8000-00805f9b34fb,970400cf0300390000,high_motion
1753037975.255884,0000fea1-0000-1000-8000-00805f9b34fb,01980400,high_motion
1753037975.256884,0000fee1-0000-1000-8000-00805f9b34fb,980400d00300390000,high_motion
1753037975.839667,0000fee1-0000-1000-8000-00805f9b34fb,9a0400d10300390000,high_motion
1753037976.034724,0000fea1-0000-1000-8000-00805f9b34fb,019a0400,high_motion
1753037976.229897,0000fea1-0000-1000-8000-00805f9b34fb,019b0400,high_motion
1753037976.230988,0000fee1-0000-1000-8000-00805f9b34fb,9b0400d20300390000,high_motion
1753037976.814861,0000fee1-0000-1000-8000-00805f9b34fb,9c0400d30300390000,high_motion
1753037976.815977,0000fea1-0000-1000-8000-00805f9b34fb,019c0400,high_motion
1753037977.399561,0000fee1-0000-1000-8000-00805f9b34fb,9d0400d40300390000,high_motion
1753037977.400565,0000fea1-0000-1000-8000-00805f9b34fb,019d0400,high_motion
1753037977.789712,0000fea1-0000-1000-8000-00805f9b34fb,019e0400,high_motion
1753037977.790771,0000fee1-0000-1000-8000-00805f9b34fb,9e0400d50300390000,high_motion
1753037978.375584,0000fee1-0000-1000-8000-00805f9b34fb,9f0400d50300390000,high_motion
1753037978.376579,0000fea1-0000-1000-8000-00805f9b34fb,019f0400,high_motion
1753037978.764906,0000fee1-0000-1000-8000-00805f9b34fb,a00400d60300390000,high_motion
1753037978.765892,0000fea1-0000-1000-8000-00805f9b34fb,01a00400,high_motion
1753037979.350845,0000fee1-0000-1000-8000-00805f9b34fb,a10400d703003a0000,high_motion
1753037979.351847,0000fea1-0000-1000-8000-00805f9b34fb,01a10400,high_motion
1753037993.779884,0000fee1-0000-1000-8000-00805f9b34fb,b20400e503003a0000,high_motion
1753037993.779884,0000fea1-0000-1000-8000-00805f9b34fb,01b20400,high_motion
1753037994.365619,0000fee1-0000-1000-8000-00805f9b34fb,b30400e603003a0000,high_motion
1753037994.560663,0000fea1-0000-1000-8000-00805f9b34fb,01b30400,high_motion
1753037994.754915,0000fee1-0000-1000-8000-00805f9b34fb,b40400e703003a0000,high_motion
1753037995.144396,0000fea1-0000-1000-8000-00805f9b34fb,01b40400,high_motion
1753037995.340427,0000fee1-0000-1000-8000-00805f9b34fb,b50400e803003b0000,high_motion
1753037995.340427,0000fea1-0000-1000-8000-00805f9b34fb,01b50400,high_motion
1753037995.728533,0000fee1-0000-1000-8000-00805f9b34fb,b60400e803003b0000,high_motion
1753037995.729971,0000fea1-0000-1000-8000-00805f9b34fb,01b60400,high_motion
1753037996.315719,0000fee1-0000-1000-8000-00805f9b34fb,b70400e903003b0000,high_motion
1753037996.316780,0000fea1-0000-1000-8000-00805f9b34fb,01b70400,high_motion
1753037996.704910,0000fee1-0000-1000-8000-00805f9b34fb,b80400ea03003b0000,high_motion
1753037996.705909,0000fea1-0000-1000-8000-00805f9b34fb,01b80400,high_motion
1753037997.289008,0000fea1-0000-1000-8000-00805f9b34fb,01b90400,high_motion
1753037997.290009,0000fee1-0000-1000-8000-00805f9b34fb,b90400eb03003b0000,high_motion
1753037997.874691,0000fee1-0000-1000-8000-00805f9b34fb,ba0400ec03003b0000,high_motion
1753037997.875708,0000fea1-0000-1000-8000-00805f9b34fb,01ba0400,high_motion
1753037998.265654,0000fee1-0000-1000-8000-00805f9b34fb,bb0400ed03003b0000,high_motion
1753037998.459893,0000fea1-0000-1000-8000-00805f9b34fb,01bb0400,high_motion
1753037998.850203,0000fea1-0000-1000-8000-00805f9b34fb,01bc0400,high_motion
1753037998.851221,0000fee1-0000-1000-8000-00805f9b34fb,bc0400ed03003b0000,high_motion
1753037999.240110,0000fee1-0000-1000-8000-00805f9b34fb,bd0400ee03003b0000,high_motion
1753037999.241105,0000fea1-0000-1000-8000-00805f9b34fb,01bd0400,high_motion
1753037999.825686,0000fea1-0000-1000-8000-00805f9b34fb,01be0400,high_motion
1753037999.826690,0000fee1-0000-1000-8000-00805f9b34fb,be0400ef03003b0000,high_motion
1753038000.215471,0000fea1-0000-1000-8000-00805f9b34fb,01bf0400,high_motion
1753038000.216568,0000fee1-0000-1000-8000-00805f9b34fb,bf0400f003003b0000,high_motion
1753038000.799258,0000fee1-0000-1000-8000-00805f9b34fb,c00400f103003b0000,high_motion
1753038000.800282,0000fea1-0000-1000-8000-00805f9b34fb,01c00400,high_motion
1753038001.384895,0000fea1-0000-1000-8000-00805f9b34fb,01c10400,high_motion
1753038001.385894,0000fee1-0000-1000-8000-00805f9b34fb,c10400f203003b0000,high_motion
1753038001.773743,0000fee1-0000-1000-8000-00805f9b34fb,c30400f303003b0000,high_motion
1753038001.774744,0000fea1-0000-1000-8000-00805f9b34fb,01c30400,high_motion
1753038002.360437,0000fee1-0000-1000-8000-00805f9b34fb,c40400f403003b0000,high_motion
1753038002.362432,0000fea1-0000-1000-8000-00805f9b34fb,01c40400,high_motion
1753038002.749960,0000fea1-0000-1000-8000-00805f9b34fb,01c50400,high_motion
1753038002.750984,0000fee1-0000-1000-8000-00805f9b34fb,c50400f503003b0000,high_motion
1753038003.335654,0000fee1-0000-1000-8000-00805f9b34fb,c60400f603003b0000,high_motion
1753038003.336676,0000fea1-0000-1000-8000-00805f9b34fb,01c60400,high_motion
1753038003.723931,0000fee1-0000-1000-8000-00805f9b34fb,c70400f703003b0000,high_motion
1753038003.726367,0000fea1-0000-1000-8000-00805f9b34fb,01c70400,high_motion
1753038004.310492,0000fee1-0000-1000-8000-00805f9b34fb,c80400f703003b0000,high_motion
1753038004.312484,0000fea1-0000-1000-8000-00805f9b34fb,01c80400,high_motion
1753038004.894798,0000fea1-0000-1000-8000-00805f9b34fb,01c90400,high_motion
1753038004.894798,0000fee1-0000-1000-8000-00805f9b34fb,c90400f803003b0000,high_motion
1753038005.284214,0000fea1-0000-1000-8000-00805f9b34fb,01ca0400,high_motion
1753038005.285502,0000fee1-0000-1000-8000-00805f9b34fb,ca0400f903003c0000,high_motion
1753038005.870340,0000fee1-0000-1000-8000-00805f9b34fb,cb0400fa03003c0000,high_motion
1753038005.871361,0000fea1-0000-1000-8000-00805f9b34fb,01cb0400,high_motion
1753038006.259066,0000fea1-0000-1000-8000-00805f9b34fb,01cc0400,high_motion
1753038006.260067,0000fee1-0000-1000-8000-00805f9b34fb,cc0400fb03003c0000,high_motion
1753038006.844014,0000fee1-0000-1000-8000-00805f9b34fb,cd0400fc03003c0000,high_motion
1753038006.845499,0000fea1-0000-1000-8000-00805f9b34fb,01cd0400,high_motion
1753038030.831012,0000fee1-0000-1000-8000-00805f9b34fb,de04000a04003d0000,high_motion
1753038030.831012,0000fea1-0000-1000-8000-00805f9b34fb,01de0400,high_motion
1753038031.220575,0000fee1-0000-1000-8000-00805f9b34fb,df04000b04003d0000,high_motion
1753038031.415554,0000fea1-0000-1000-8000-00805f9b34fb,01df0400,high_motion
1753038032.194680,0000fee1-0000-1000-8000-00805f9b34fb,e004000b04003d0000,high_motion
1753038032.194680,0000fea1-0000-1000-8000-00805f9b34fb,01e00400,high_motion
1753038033.363263,0000fee1-0000-1000-8000-00805f9b34fb,e104000c04003d0000,high_motion
1753038033.364266,0000fea1-0000-1000-8000-00805f9b34fb,01e10400,high_motion
1753038046.235067,0000fee1-0000-1000-8000-00805f9b34fb,f204001a04003e0000,high_motion
1753038046.236070,0000fea1-0000-1000-8000-00805f9b34fb,01f20400,high_motion
1753038046.819659,0000fea1-0000-1000-8000-00805f9b34fb,01f30400,high_motion
1753038046.822662,0000fee1-0000-1000-8000-00805f9b34fb,f304001b04003e0000,high_motion
1753038047.210140,0000fee1-0000-1000-8000-00805f9b34fb,f404001c04003e0000,high_motion
1753038047.211237,0000fea1-0000-1000-8000-00805f9b34fb,01f40400,high_motion
1753038047.794101,0000fee1-0000-1000-8000-00805f9b34fb,f504001d04003e0000,high_motion
1753038047.795101,0000fea1-0000-1000-8000-00805f9b34fb,01f50400,high_motion
1753038048.185597,0000fee1-0000-1000-8000-00805f9b34fb,f604001e04003e0000,high_motion
1753038048.186594,0000fea1-0000-1000-8000-00805f9b34fb,01f60400,high_motion
1753038048.768620,0000fee1-0000-1000-8000-00805f9b34fb,f704001e04003e0000,high_motion
1753038048.769621,0000fea1-0000-1000-8000-00805f9b34fb,01f70400,high_motion
1753038049.353684,0000fee1-0000-1000-8000-00805f9b34fb,f804001f04003e0000,high_motion
1753038049.354831,0000fea1-0000-1000-8000-00805f9b34fb,01f80400,high_motion
1753038049.743928,0000fea1-0000-1000-8000-00805f9b34fb,01fa0400,high_motion
1753038049.744979,0000fee1-0000-1000-8000-00805f9b34fb,fa04002104003e0000,high_motion
1753038050.329241,0000fee1-0000-1000-8000-00805f9b34fb,fb04002204003e0000,high_motion
1753038050.330242,0000fea1-0000-1000-8000-00805f9b34fb,01fb0400,high_motion
1753038050.720753,0000fee1-0000-1000-8000-00805f9b34fb,fc04002304003e0000,high_motion
1753038050.721886,0000fea1-0000-1000-8000-00805f9b34fb,01fc0400,high_motion
1753038051.305030,0000fee1-0000-1000-8000-00805f9b34fb,fd04002304003e0000,high_motion
1753038051.306044,0000fea1-0000-1000-8000-00805f9b34fb,01fd0400,high_motion
1753038051.695345,0000fea1-0000-1000-8000-00805f9b34fb,01fe0400,high_motion
1753038051.696346,0000fee1-0000-1000-8000-00805f9b34fb,fe04002404003e0000,high_motion
1753038052.280958,0000fee1-0000-1000-8000-00805f9b34fb,ff04002504003e0000,high_motion
1753038052.281986,0000fea1-0000-1000-8000-00805f9b34fb,01ff0400,high_motion
1753038052.864697,0000fee1-0000-1000-8000-00805f9b34fb,0005002604003e0000,high_motion
1753038052.865696,0000fea1-0000-1000-8000-00805f9b34fb,01000500,high_motion
1753038053.255729,0000fee1-0000-1000-8000-00805f9b34fb,0105002704003e0000,high_motion
1753038053.256750,0000fea1-0000-1000-8000-00805f9b34fb,01010500,high_motion
1753038053.841199,0000fee1-0000-1000-8000-00805f9b34fb,0205002804003e0000,high_motion
1753038053.842533,0000fea1-0000-1000-8000-00805f9b34fb,01020500,high_motion
1753038054.230095,0000fee1-0000-1000-8000-00805f9b34fb,0305002804003e0000,high_motion
1753038054.231102,0000fea1-0000-1000-8000-00805f9b34fb,01030500,high_motion
1753038054.814219,0000fee1-0000-1000-8000-00805f9b34fb,0405002904003e0000,high_motion
1753038054.814219,0000fea1-0000-1000-8000-00805f9b34fb,01040500,high_motion
1753038055.204701,0000fee1-0000-1000-8000-00805f9b34fb,0505002a04003e0000,high_motion
1753038055.205602,0000fea1-0000-1000-8000-00805f9b34fb,01050500,high_motion
1753038055.789867,0000fee1-0000-1000-8000-00805f9b34fb,0605002b04003e0000,high_motion
1753038055.985361,0000fea1-0000-1000-8000-00805f9b34fb,01060500,high_motion
1753038056.179147,0000fee1-0000-1000-8000-00805f9b34fb,0705002c04003f0000,high_motion
1753038056.375746,0000fea1-0000-1000-8000-00805f9b34fb,01070500,high_motion
1753038056.765274,0000fea1-0000-1000-8000-00805f9b34fb,01090500,high_motion
1753038056.766795,0000fee1-0000-1000-8000-00805f9b34fb,0905002d04003f0000,high_motion
1753038057.739460,0000fea1-0000-1000-8000-00805f9b34fb,010a0500,high_motion
1753038057.741460,0000fee1-0000-1000-8000-00805f9b34fb,0a05002e04003f0000,high_motion
1753038058.325269,0000fee1-0000-1000-8000-00805f9b34fb,0b05002f04003f0000,high_motion
1753038058.325269,0000fea1-0000-1000-8000-00805f9b34fb,010b0500,high_motion
1753038058.716414,0000fea1-0000-1000-8000-00805f9b34fb,010c0500,high_motion
1753038058.717518,0000fee1-0000-1000-8000-00805f9b34fb,0c05003004003f0000,high_motion
1753038059.299705,0000fee1-0000-1000-8000-00805f9b34fb,0d05003104003f0000,high_motion
1753038059.300703,0000fea1-0000-1000-8000-00805f9b34fb,010d0500,high_motion
1753038060.274960,0000fee1-0000-1000-8000-00805f9b34fb,0e05003204003f0000,high_motion
1753038060.275958,0000fea1-0000-1000-8000-00805f9b34fb,010e0500,high_motion
1753038061.250236,0000fee1-0000-1000-8000-00805f9b34fb,0f05003204003f0000,high_motion
1753038061.251254,0000fea1-0000-1000-8000-00805f9b34fb,010f0500,high_motion
1753038061.835111,0000fea1-0000-1000-8000-00805f9b34fb,01100500,high_motion
1753038061.836160,0000fee1-0000-1000-8000-00805f9b34fb,1005003304003f0000,high_motion
1753038062.224113,0000fee1-0000-1000-8000-00805f9b34fb,1105003404003f0000,high_motion
1753038062.224113,0000fea1-0000-1000-8000-00805f9b34fb,01110500,high_motion
1753038063.784564,0000fee1-0000-1000-8000-00805f9b34fb,1205003504003f0000,high_motion
1753038063.785922,0000fea1-0000-1000-8000-00805f9b34fb,01120500,high_motion
1753038064.370015,0000fee1-0000-1000-8000-00805f9b34fb,1405003704003f0000,high_motion
1753038064.371018,0000fea1-0000-1000-8000-00805f9b34fb,01140500,high_motion
1753038066.904002,0000fee1-0000-1000-8000-00805f9b34fb,1605003804003f0000,high_motion
1753038066.904886,0000fea1-0000-1000-8000-00805f9b34fb,01160500,high_motion
1753038067.880104,0000fee1-0000-1000-8000-00805f9b34fb,1805003a04003f0000,high_motion
1753038068.075562,0000fea1-0000-1000-8000-00805f9b34fb,01180500,high_motion
1753038068.269558,0000fee1-0000-1000-8000-00805f9b34fb,1c05003d0400400000,high_motion
1753038068.270556,0000fea1-0000-1000-8000-00805f9b34fb,011c0500,high_motion
1753038069.439200,0000fea1-0000-1000-8000-00805f9b34fb,011d0500,high_motion
1753038069.440275,0000fee1-0000-1000-8000-00805f9b34fb,1d05003e0400400000,high_motion
1753038069.829285,0000fee1-0000-1000-8000-00805f9b34fb,1e05003f0400400000,high_motion
1753038069.830289,0000fea1-0000-1000-8000-00805f9b34fb,011e0500,high_motion
1753038070.413797,0000fea1-0000-1000-8000-00805f9b34fb,011f0500,high_motion
1753038070.414809,0000fee1-0000-1000-8000-00805f9b34fb,1f0500400400400000,high_motion
